material_id,formula,band_gap,elements,nelements,nsites,volume,density,formation_energy_per_atom,energy_above_hull,is_stable
mp-554108,LiRe(OF2)2,3.1439000000000004,"['F', 'Li', 'O', 'Re']",4,16,212.2136312122714,4.712754951965406,-2.612908785104167,0.0,True
mp-540946,LiReO4,4.0225,"['Li', 'O', 'Re']",3,36,514.0806534673666,4.983657474610415,-2.3129027943055576,0.0,True
mp-7744,LiSO3F,5.7916,"['F', 'Li', 'O', 'S']",4,12,175.65757263337264,2.0041431904357583,-2.223926994305556,0.0,True
mp-504353,LiSb(PO3)4,4.6559,"['Li', 'O', 'P', 'Sb']",4,36,467.578649753289,3.157788115858864,-2.5190531306613764,0.0,True
mp-1198780,LiSbO2,3.6306,"['Li', 'O', 'Sb']",3,32,485.6660513034543,4.395584917684892,-1.9928202583333323,0.0,True
mp-1211126,LiSc(WO4)2,3.5658,"['Li', 'O', 'Sc', 'W']",4,24,284.63725389068554,6.388938008629322,-2.628959178611112,0.0,True
mp-552663,LiScAs2O7,3.4519,"['As', 'Li', 'O', 'Sc']",4,11,143.0244767026125,3.64252854623261,-2.3729057689393938,0.0,True
mp-1196171,LiScH2Se2O7,3.9874,"['H', 'Li', 'O', 'Sc', 'Se']",5,104,1414.644885088033,3.0409329398078104,-1.9671044063862184,0.0,True
mp-5840,LiScO2,3.904,"['Li', 'O', 'Sc']",3,8,81.21445464830744,3.430721984014795,-3.3446211433333337,0.0,True
mp-10517,LiScP2O7,4.7661,"['Li', 'O', 'P', 'Sc']",4,22,287.7113126677389,2.606894610676625,-3.08315296069264,0.0,True
mp-6224,LiScSiO4,4.6122,"['Li', 'O', 'Sc', 'Si']",4,28,308.9999860523231,3.0949442829953537,-3.3739944569047617,0.0,True
mp-1211004,LiSm(WO4)2,3.6314,"['Li', 'O', 'Sm', 'W']",4,24,318.88540317496484,6.800515046340919,-2.6467010781944444,0.0,True
mp-1211144,LiSm6B3O14,4.510800000000001,"['B', 'Li', 'O', 'Sm']",4,96,1248.356121943109,6.201438069175025,-3.534829584930556,0.0,True
mp-26949,LiSn2(PO3)5,4.116300000000001,"['Li', 'O', 'P', 'Sn']",4,46,678.9114623708359,3.1269206295765875,-2.501042855719462,0.0,True
mp-554917,LiSn2(PO4)3,4.6751000000000005,"['Li', 'O', 'P', 'Sn']",4,36,461.8771073441311,3.8056961236408,-2.5289968881812164,0.0,True
mp-3666,LiTaO3,3.7003,"['Li', 'O', 'Ta']",3,10,105.12489484369374,7.452082834914814,-3.125358770133336,0.0,True
mp-560297,LiTaSiO5,3.7965,"['Li', 'O', 'Si', 'Ta']",4,32,382.1547122641314,5.144220641534101,-3.1945872472708343,0.0,True
mp-18194,LiTb(PO3)4,5.961,"['Li', 'O', 'P', 'Tb']",4,36,462.3816668755497,3.460222256651598,-2.9300982518650787,0.0,True
mp-1211079,LiTb6B3O14,4.7094000000000005,"['B', 'Li', 'O', 'Tb']",4,96,1182.1100060452604,6.837737179031705,-3.592606311284721,0.0,True
mp-7137,LiTbO2,4.5467,"['Li', 'O', 'Tb']",3,16,200.0943699073792,6.568157057188626,-3.270821998749999,0.0,True
mp-6113,LiTiAsO5,3.1654000000000004,"['As', 'Li', 'O', 'Ti']",4,32,368.6732191414317,3.778513816683352,-2.559215438333333,0.0,True
mp-6668,LiTiPO5,3.0592,"['Li', 'O', 'P', 'Ti']",4,32,337.337503578416,3.2641744031190925,-3.0461979839136912,0.0,True
mp-1211183,LiTm6B3O14,4.8766,"['B', 'Li', 'O', 'Tm']",4,96,1118.597446619597,7.582566934370912,-3.6355362311805575,0.0,True
mp-1176564,LiTmO2,5.0674,"['Li', 'O', 'Tm']",3,16,194.538234324863,7.097482224324897,-3.3492641639583347,0.0,True
mp-15066,LiTmSiO4,4.7792,"['Li', 'O', 'Si', 'Tm']",4,28,335.7790959408743,5.30057109541002,-3.440315098690477,0.0,True
mp-19373,LiVO3,3.0342,"['Li', 'O', 'V']",3,20,231.8214352176776,3.0336977049513267,-2.427956693666677,0.0,True
mp-1222477,LiVZnO4,3.35,"['Li', 'O', 'V', 'Zn']",4,42,574.9372965784495,3.245580374594074,-2.2891233461904763,0.0,True
mp-1191085,LiY(WO4)2,3.777413678645032,"['Li', 'O', 'W', 'Y']",4,24,306.1422367221643,6.416922308201952,-2.6541571919444444,0.0,True
mp-7020,LiYO2,4.108199999999999,"['Li', 'O', 'Y']",3,16,206.9366679050192,4.103529814521054,-3.2474562477083326,0.0,True
mp-558941,LiYSiO4,5.1083,"['Li', 'O', 'Si', 'Y']",4,28,341.60038267623673,3.65415309842849,-3.402774547261904,0.0,True
mp-1211621,LiZnP2HO7,4.4957,"['H', 'Li', 'O', 'P', 'Zn']",5,96,1128.344312188926,2.9115468122928108,-2.417495878343253,0.0,True
mp-559934,LiZnPO4,4.13,"['Li', 'O', 'P', 'Zn']",4,28,347.0515095346305,3.2023333831738503,-2.5460684047108835,0.0,True
mp-1203440,LiZnSO4F,4.2073,"['F', 'Li', 'O', 'S', 'Zn']",5,32,365.516054490031,3.405631998225443,-2.2008840810416666,0.0,True
mp-1202818,LiZr2(AsO4)3,3.8841,"['As', 'Li', 'O', 'Zr']",4,72,1131.258545531916,3.5589746120141066,-2.506418453657408,0.0,True
mp-10499,LiZr2(PO4)3,4.2388,"['Li', 'O', 'P', 'Zr']",4,72,978.4736424490852,3.219703712574169,-3.170948748458995,0.0,True
mp-680724,Lu(BO2)3,5.864700000000001,"['B', 'Lu', 'O']",3,160,1424.8791342443694,5.657199277740584,-3.2000941617916667,0.0,True
mp-29789,Lu(ClO4)3,5.7567,"['Cl', 'Lu', 'O']",3,32,446.9201356265065,3.5172474757824115,-0.9762314797916708,0.0,True
mp-625468,Lu(HO)3,5.024900000000001,"['H', 'Lu', 'O']",3,28,264.6011072595254,5.672895336584938,-2.300206882559524,0.0,True
mp-572998,Lu(IO3)3,3.5151,"['I', 'Lu', 'O']",3,52,813.151230901506,5.715235471580909,-1.491177548397437,0.0,True
mp-1198201,Lu(PO3)3,5.7887,"['Lu', 'O', 'P']",3,104,1630.595317316304,3.355572614537809,-3.04109520360348,0.0,True
mp-1211136,Lu2(MoO4)3,4.4161,"['Lu', 'Mo', 'O']",3,68,1326.5763663646503,4.154534977845704,-2.702578999607843,0.0,True
mp-768453,Lu2(SO4)3,5.9635,"['Lu', 'O', 'S']",3,34,540.4412665882636,3.921337044888664,-2.6821203250490164,0.0,True
mp-1202045,Lu2(TeO3)3,3.0714,"['Lu', 'O', 'Te']",3,84,1263.6315891803883,6.9126576397974535,-2.488984792380952,0.0,True
mp-1190475,Lu2CoTe2(SO7)2,3.0980000000000003,"['Co', 'Lu', 'O', 'S', 'Te']",5,21,301.76884199217415,5.239595594585476,-2.3537360576984128,0.0,True
mp-aaaiejep,Lu2Ge2O7,4.4215,"['Ge', 'Lu', 'O']",3,88,934.7888848318996,8.629076466714027,-3.1216492391666653,0.0,True
mp-1427,Lu2O3,4.021100000000001,"['Lu', 'O']",2,40,540.2615684677361,9.784622907831332,-4.123783570916665,0.0,True
mp-12673,Lu2SO2,3.0933000000000006,"['Lu', 'O', 'S']",3,5,75.2335708926201,9.137669702374362,-3.629092298166668,0.0,True
mp-7193,Lu2Si2O7,4.8493,"['Lu', 'O', 'Si']",3,11,135.36739976875975,6.355493431271879,-3.72417785166666,0.0,True
mp-16969,Lu2SiO5,4.6846,"['Lu', 'O', 'Si']",3,32,400.68729579003394,7.592497196202983,-3.863396421979168,0.0,True
mp-557829,Lu2Te5O13,3.0335,"['Lu', 'O', 'Te']",3,40,591.735460095072,6.712060752032567,-2.206744143333347,0.0,True
mp-771031,Lu2TiO5,3.2719,"['Lu', 'O', 'Ti']",3,32,401.1350622941368,7.911572142452778,-3.918367325520833,0.0,True
mp-555747,Lu2WO6,3.1387,"['Lu', 'O', 'W']",3,36,421.7310031424363,9.918723981468151,-3.347299822037036,0.0,True
mp-aaaieiwc,Lu3Al2(GaO4)3,4.7027,"['Al', 'Ga', 'Lu', 'O']",4,80,864.3644672608577,7.530949358898473,-3.1820630078750014,0.0,True
mp-aaaiejbm,Lu3Al3(GaO6)2,5.377,"['Al', 'Ga', 'Lu', 'O']",4,80,858.2767045138019,7.253592613852562,-3.327778418874999,0.0,True
mp-14132,Lu3Al5O12,5.0364,"['Al', 'Lu', 'O']",3,80,856.520439670138,6.605561724297515,-3.725327474875,0.0,True
mp-17673,Lu3O2F5,5.602686994899232,"['F', 'Lu', 'O']",3,40,473.7648017193768,9.139487148463983,-4.402507186500001,0.0,True
mp-768483,Lu3Sb5O12,3.1058000000000003,"['Lu', 'O', 'Sb']",3,40,594.0311267778468,7.411619523258665,-2.683591084749999,0.0,True
mp-1210508,Lu3SbO7,3.8085,"['Lu', 'O', 'Sb']",3,22,271.9982218185503,9.263143324092932,-3.4696719399999982,0.0,True
mp-aaaieivk,Lu3Sc2Al3O12,5.3782,"['Al', 'Lu', 'O', 'Sc']",4,80,901.4326581697286,6.541338138887067,-3.751383765,0.0,True
mp-676653,Lu4Hf3O12,4.5947,"['Hf', 'Lu', 'O']",3,38,466.32015640487,10.165284623103569,-4.089766204298246,0.0,True
mp-1222825,Lu4Zr3O12,4.801,"['Lu', 'O', 'Zr']",3,19,237.7791433368241,8.139539588491692,-3.9918365098245623,0.0,True
mp-756479,Lu6WO12,3.4395999999999995,"['Lu', 'O', 'W']",3,19,237.22352452820343,9.979289735788829,-3.776021891578945,0.0,True
mp-7644,LuAsO4,3.5573,"['As', 'Lu', 'O']",3,12,148.50449002906635,7.019589753721516,-2.8563761806944448,0.0,True
mp-7560,LuBO3,5.3067,"['B', 'Lu', 'O']",3,10,109.98367787860556,7.05912951760215,-3.5691515161666687,0.0,True
mp-757220,LuH6(ClO5)3,5.3849,"['Cl', 'H', 'Lu', 'O']",4,50,599.7225777590837,2.9203822592742696,-1.1014037221666673,0.0,True
mp-644492,LuNbO4,3.391,"['Lu', 'Nb', 'O']",3,12,141.33564976584293,7.798240982282594,-3.582251921944446,0.0,True
mp-1210775,LuOF,5.033518652277741,"['F', 'Lu', 'O']",3,12,154.23301844192343,9.042285817494657,-4.342683393055558,0.0,True
mp-601348,LuP2H4NO7,4.9841,"['H', 'Lu', 'N', 'O', 'P']",5,60,714.5436448117833,3.411031902943812,-2.302707999063492,0.0,True
mp-2940,LuPO4,5.958,"['Lu', 'O', 'P']",3,12,134.09392185199897,6.685511022580144,-3.5195906002182533,0.0,True
mp-1237257,LuSbO4,3.2239000000000004,"['Lu', 'O', 'Sb']",3,24,287.1481379275332,8.344087421130437,-2.891309662777777,0.0,True
mp-1222283,LuSc(BO3)2,4.4627,"['B', 'Lu', 'O', 'Sc']",4,10,107.71113144763837,5.203738261936199,-3.5035245340000003,0.0,True
mp-23096,LuSeClO3,4.335000000000001,"['Cl', 'Lu', 'O', 'Se']",4,24,432.7555685493453,5.178255096565208,-2.3974677402517366,0.0,True
mp-1095437,LuSeO3F,3.8707,"['F', 'Lu', 'O', 'Se']",4,12,193.58927877666264,5.505534031840422,-2.86189120983507,0.0,True
mp-5489,LuTaO4,4.3218000000000005,"['Lu', 'O', 'Ta']",3,12,141.16309523389617,9.879084578185934,-3.753889802333336,0.0,True
mp-1078861,Mg(BrO3)2,4.144640286051174,"['Br', 'Mg', 'O']",3,9,149.20557482096592,3.1173942584240533,-0.936358712777778,0.0,True
mp-30247,Mg(HO)2,4.1797,"['H', 'Mg', 'O']",3,5,39.38235950708314,2.459022474503965,-2.0025044494999946,0.0,True
mp-38322,Mg(IO3)2,3.4840000000000004,"['I', 'Mg', 'O']",3,18,263.73721808976666,4.710937956777127,-1.3970649444444456,0.0,True
mp-1020058,Mg(NO3)2,3.4662,"['Mg', 'N', 'O']",3,108,1236.3439403288032,2.3904272447056205,-1.3519638925000022,0.0,True
mp-18620,Mg(PO3)2,5.5284,"['Mg', 'O', 'P']",3,36,420.3464402068629,2.879828918467342,-2.847031572420635,0.0,True
mp-1541458,Mg(ReO4)2,4.3626000000000005,"['Mg', 'O', 'Re']",3,11,178.61372847826618,4.878171664296923,-2.3994517245454547,0.0,True
mp-560872,Mg10Ge3(H2O9)2,3.907000000000001,"['Ge', 'H', 'Mg', 'O']",4,70,674.4666173975011,3.707732526328024,-2.5667187670000007,0.0,True
mp-1222637,Mg10TiSn(BO5)4,3.2487,"['B', 'Mg', 'O', 'Sn', 'Ti']",5,72,721.725138527632,3.556374846204161,-3.015660785277779,0.0,True
mp-1222973,Mg2Al2SiH4O9,5.0585,"['Al', 'H', 'Mg', 'O', 'Si']",5,36,351.6445409294795,2.6320171211355285,-2.669438583611112,0.0,True
mp-6174,Mg2Al4Si5O18,4.8175,"['Al', 'Mg', 'O', 'Si']",4,58,801.1882934771554,2.4247410405658107,-3.330954054137932,0.0,True
mp-5618,Mg2As2O7,3.0403,"['As', 'Mg', 'O']",3,11,130.0639633429276,3.963532097264639,-2.276241102727271,0.0,True
mp-18256,Mg2B2O5,5.1536,"['B', 'Mg', 'O']",3,36,340.6396096850636,2.9293260876551668,-3.015306194537044,0.0,True
mp-1198243,Mg2Be3P3H13O19,5.31333726250276,"['Be', 'H', 'Mg', 'O', 'P']",5,80,716.3618940551243,2.251534686690172,-2.1643235298794643,0.0,True
mp-558660,Mg2BiPO6,3.5905,"['Bi', 'Mg', 'O', 'P']",4,40,488.9929366750027,5.223616045736441,-2.710524105714286,0.0,True
mp-3904,Mg2GeO4,3.0734000000000004,"['Ge', 'Mg', 'O']",3,14,140.3737488927426,4.382740785226234,-2.74105893428574,0.0,True
mp-23740,Mg2PHO5,4.9827,"['H', 'Mg', 'O', 'P']",4,36,371.85302876349874,2.868486128348858,-2.770332250932541,0.0,True
mp-6095,Mg2PO4F,5.439,"['F', 'Mg', 'O', 'P']",4,128,1430.4697398051885,3.019652014082664,-3.213192297611607,0.0,True
mp-2895,Mg2SiO4,4.6395,"['Mg', 'O', 'Si']",3,28,288.8118045870756,3.2356903085937536,-3.213125702857142,0.0,True
mp-769077,Mg2Te3O8,3.4615000000000005,"['Mg', 'O', 'Te']",3,26,376.716307572418,4.931637793664859,-2.0539794984615374,0.0,True
mp-757031,Mg2TiO4,3.3894,"['Mg', 'O', 'Ti']",3,28,300.3303229440168,3.549083425971365,-3.273064847976191,0.0,True
mp-13187,Mg2Tl2(MoO4)3,3.8757,"['Mg', 'Mo', 'O', 'Tl']",4,76,1330.8264935398631,4.67751317315078,-2.141617877192984,0.0,True
mp-758196,Mg3(AsO4)2,3.0323,"['As', 'Mg', 'O']",3,39,436.3317697266094,4.004565548514569,-2.4577761426923077,0.0,True
mp-5005,Mg3(BO3)2,5.143,"['B', 'Mg', 'O']",3,22,203.45723118466944,3.110119535117332,-3.028432701666661,0.0,True
mp-14396,Mg3(PO4)2,5.106400000000001,"['Mg', 'O', 'P']",3,26,315.06368877474125,2.770776422804223,-3.0581811464835167,0.0,True
mp-554542,Mg3B(OF)3,5.4165,"['B', 'F', 'Mg', 'O']",4,20,206.857152870976,3.029877849085349,-3.414547148416668,0.0,True
mp-1222264,Mg3BH2O5F,3.8004,"['B', 'F', 'H', 'Mg', 'O']",5,24,224.4551527586301,2.7334055152622763,-2.710266032638889,0.0,True
mp-17313,Mg3BeAl8O16,5.1747,"['Al', 'Be', 'Mg', 'O']",4,56,528.1569841738104,3.482133405102701,-3.368773322678571,0.0,True
mp-558458,Mg3Si(O2F)2,5.0611,"['F', 'Mg', 'O', 'Si']",4,40,437.3546872356266,3.0829071479675685,-3.4086417634999995,0.0,True
mp-24097,Mg3Si2H4O9,4.2476,"['H', 'Mg', 'O', 'Si']",4,36,369.9776456181792,2.487479477262847,-2.5860022416666677,0.0,True
mp-696497,Mg3Si4(HO6)2,5.1766000000000005,"['H', 'Mg', 'O', 'Si']",4,21,233.7515187916016,2.69425192356499,-2.9710977041666675,0.0,True
mp-19034,Mg3V2O8,3.3068,"['Mg', 'O', 'V']",3,26,286.85909976163254,3.505553345326065,-2.752985765000001,0.0,True
mp-1204533,Mg45Si32(H29O69)2,4.3207,"['H', 'Mg', 'O', 'Si']",4,273,2839.5408187602343,2.49053228468007,-2.617225413873627,0.0,True
mp-17841,Mg4Nb2O9,3.4252,"['Mg', 'Nb', 'O']",3,30,326.16573071211,4.348069389323112,-3.0918690433333342,0.0,True
mp-2713918,Mg4Ta2(SO4)9,3.0302,"['Mg', 'O', 'S', 'Ta']",4,102,1460.91907610386,3.0090933794322567,-2.300943206316994,0.0,True
mp-17481,Mg4Ta2O9,4.2059,"['Mg', 'O', 'Ta']",3,30,323.29019415444355,6.195599704282838,-3.240302830644449,0.0,True
mp-560026,Mg5B3O9F,5.118399999999999,"['B', 'F', 'Mg', 'O']",4,72,698.9004665527352,3.012214465060885,-3.102703516666667,0.0,True
mp-1196847,Mg5Nb(BO4)3,3.0182,"['B', 'Mg', 'Nb', 'O']",4,84,854.8424272255796,3.409936006247165,-3.0520415190476187,0.0,True
mp-1211946,Mg5Pb(SO4)6,5.2204,"['Mg', 'O', 'Pb', 'S']",4,108,1351.0062235445216,3.3374122518690315,-2.327926294351852,0.0,True
mp-1195642,Mg5Si2(O4F)2,4.9129000000000005,"['F', 'Mg', 'O', 'Si']",4,34,369.9424275320995,3.085384750019824,-3.3310878755882354,0.0,True
mp-1198031,Mg5Sn(BO5)2,4.8702000000000005,"['B', 'Mg', 'O', 'Sn']",4,72,707.5814148463886,3.959968716335178,-2.9012698549074067,0.0,True
mp-1196921,Mg5Ta(BO4)3,3.8219,"['B', 'Mg', 'O', 'Ta']",4,84,847.3445659139655,4.130248206919935,-3.100029404873016,0.0,True
mp-1210955,Mg6Te5O16,3.1521000000000003,"['Mg', 'O', 'Te']",3,108,1528.0870952609396,4.519801009287819,-2.249453331604938,0.0,True
mp-699232,Mg7P2(HO2)8,4.852600000000001,"['H', 'Mg', 'O', 'P']",4,66,608.2199745096987,2.7090657436601573,-2.4255993905844164,0.0,True
mp-15728,MgAg(PO3)3,3.3422,"['Ag', 'Mg', 'O', 'P']",4,112,1566.008960085047,3.1309493768499967,-2.5400371047746595,0.0,True
mp-3536,MgAl2O4,5.1095,"['Al', 'Mg', 'O']",3,14,131.89768341011103,3.582135926109096,-3.3700013771428527,0.0,True
mp-1210669,MgAl3SiBO9,4.841799999999999,"['Al', 'B', 'Mg', 'O', 'Si']",5,60,673.7984592475016,2.840427486087329,-3.307048322111113,0.0,True
mp-1222184,MgAl6FeSi2(BO9)2,3.727300000000001,"['Al', 'B', 'Fe', 'Mg', 'O', 'Si']",6,60,679.9159577165865,2.968929387944746,-3.1958697434444456,0.0,True
mp-6596,MgAlPO5,5.042300000000001,"['Al', 'Mg', 'O', 'P']",4,32,392.9146039744391,2.7429327812037694,-3.154525512142857,0.0,True
mp-14234,MgB4O7,5.7433000000000005,"['B', 'Mg', 'O']",3,96,940.6970002596614,2.535491491429282,-2.927714725451389,0.0,True
mp-23748,MgBHO3,5.4377,"['B', 'H', 'Mg', 'O']",4,48,420.6183009389548,2.6568144984529543,-2.595760374236111,0.0,True
mp-5348,MgCO3,4.9603,"['C', 'Mg', 'O']",3,10,92.55709187868769,3.025300863741853,-2.442030675000004,0.0,True
mp-1222080,MgCd(CO3)2,3.5248,"['C', 'Cd', 'Mg', 'O']",4,10,107.40344329862204,3.9693001650512527,-2.1035895805000004,0.0,True
mp-1045773,MgCo(PO3)4,3.0614,"['Co', 'Mg', 'O', 'P']",4,36,442.28103259849496,2.997028309946109,-2.620924572976191,0.0,True
mp-1222089,MgCo2(PO4)2,3.2190000000000003,"['Co', 'Mg', 'O', 'P']",4,26,330.5250961682066,3.3370444061899267,-2.470564518791209,0.0,True
mp-1042039,MgCrP2O7,3.0375,"['Cr', 'Mg', 'O', 'P']",4,22,251.87528680745152,3.299574548169512,-2.758850699025973,0.0,True
mp-1222048,MgFe(CO3)2,3.9978,"['C', 'Fe', 'Mg', 'O']",4,10,99.49831664642603,3.340623876290514,-2.1168033315000003,0.0,True
mp-1045790,MgFe(PO3)4,4.2169,"['Fe', 'Mg', 'O', 'P']",4,36,425.76376730405474,3.089207536560321,-2.662279004087301,0.0,True
mp-1042037,MgFeP2O7,4.082,"['Fe', 'Mg', 'O', 'P']",4,44,502.4394254348949,3.359066747507225,-2.680121119707792,0.0,True
mp-1192819,MgFeSiO4,3.2699,"['Fe', 'Mg', 'O', 'Si']",4,28,311.37975682173783,3.673967690519298,-2.757971127142857,0.0,True
mp-24006,MgH12(BrO6)2,4.9018,"['Br', 'H', 'Mg', 'O']",4,108,1172.9546318816515,2.1982881261241456,-1.180352162962963,0.0,True
mp-734042,MgH12(NO6)2,3.5098000000000003,"['H', 'Mg', 'N', 'O']",4,54,492.17569012474814,1.7301666299541814,-1.3065707529629622,0.0,True
mp-504894,MgH12SeO9,5.0692,"['H', 'Mg', 'O', 'Se']",4,23,210.83331923703648,2.042698528456331,-1.4504067746671203,0.0,True
mp-24546,MgH2(SeO4)2,3.2742,"['H', 'Mg', 'O', 'Se']",4,26,341.3600487235974,3.037732221477675,-1.4749739436298073,0.0,True
mp-24041,MgH2SO5,5.5024,"['H', 'Mg', 'O', 'S']",4,18,175.83518868849453,2.6136995720095464,-2.054308188333334,0.0,True
mp-23966,MgH2SeO5,3.4068,"['H', 'Mg', 'O', 'Se']",4,18,202.61268847360887,3.036938709657816,-1.6956956044270837,0.0,True
mp-1197058,MgH4SeO5,4.8298,"['H', 'Mg', 'O', 'Se']",4,44,450.2152851033853,2.763198995107484,-1.6340164461221598,0.0,True
mp-24460,MgH6(SO4)4,5.9617,"['H', 'Mg', 'O', 'S']",4,54,591.272584444596,2.328755176970369,-1.749164060648148,0.0,True
mp-865188,MgH8(ClO6)2,5.3273,"['Cl', 'H', 'Mg', 'O']",4,23,242.03429864661584,2.02575801602059,-1.123648380217391,0.0,True
mp-1189172,MgHOF,4.742,"['F', 'H', 'Mg', 'O']",4,16,151.0146391424135,2.6526791290679275,-2.6967422234375005,0.0,True
mp-1222009,MgMnB2O5,3.8382,"['B', 'Mg', 'Mn', 'O']",4,36,372.0185056519224,3.2291779816810315,-2.7694321298627056,0.0,True
mp-1210608,MgMnSiO4,3.131,"['Mg', 'Mn', 'O', 'Si']",4,28,321.1583552132432,3.5433455512755283,-2.907322040418719,0.0,True
mp-27604,MgMo2O7,3.6743,"['Mg', 'Mo', 'O']",3,40,630.35696129045,3.458085329644327,-2.22269902875,0.0,True
mp-24620,MgMoH2O5,4.0949,"['H', 'Mg', 'Mo', 'O']",4,18,210.2231673538605,3.1952435686747864,-2.031782246944444,0.0,True
mp-19047,MgMoO4,3.7827,"['Mg', 'Mo', 'O']",3,24,320.0107911024579,3.824146484628344,-2.4062044045833324,0.0,True
mp-17953,MgNb2O6,3.4118000000000004,"['Mg', 'Nb', 'O']",3,36,415.81482393623264,4.889816264054891,-3.098160845555564,0.0,True
mp-1045786,MgNi(PO3)4,4.454000000000001,"['Mg', 'Ni', 'O', 'P']",4,36,437.4367263135899,3.0283977499597268,-2.614905074087302,0.0,True
mp-1265,MgO,4.4292,"['Mg', 'O']",2,2,18.4427700910204,3.6289033870223935,-3.03830917,0.0,True
mp-1200442,MgP2(H4O5)2,5.4532,"['H', 'Mg', 'O', 'P']",4,42,392.5185642431573,2.151703395201268,-1.9594241075850345,0.0,True
mp-15437,MgP4O11,5.1105,"['Mg', 'O', 'P']",3,64,825.5907647043941,2.6082456796116773,-2.697408374598214,0.0,True
mp-1020122,MgS2O7,5.521100000000001,"['Mg', 'O', 'S']",3,20,266.9812564622324,2.4932325094662398,-2.145147585,0.0,True
mp-7572,MgSO4,5.4889,"['Mg', 'O', 'S']",3,12,131.50109471657422,3.039900205590349,-2.402174846249999,0.0,True
mp-16771,MgSe2O5,3.0276999999999994,"['Mg', 'O', 'Se']",3,32,427.0253011552903,4.078726712935385,-1.7574014637109432,0.0,True
mp-12271,MgSeO3,4.0013,"['Mg', 'O', 'Se']",3,20,227.0109625140416,4.425838303281467,-2.0247359364687534,0.0,True
mp-11715,MgSn(BO3)2,3.623,"['B', 'Mg', 'O', 'Sn']",4,10,99.5749915330318,4.346391967524141,-2.712048039833334,0.0,True
mp-2713741,MgTa5(PO4)9,3.1127,"['Mg', 'O', 'P', 'Ta']",4,102,1494.4205555651097,3.964141720611104,-3.0004618623225965,0.0,True
mp-561065,MgTi2(PO5)2,3.1210999999999998,"['Mg', 'O', 'P', 'Ti']",4,30,359.17916320697736,3.1620543677501507,-3.1473070400634926,0.0,True
mp-1221952,MgTi2NiO6,3.1953,"['Mg', 'Ni', 'O', 'Ti']",4,40,418.58360027996406,4.359443661456272,-2.982491510416667,0.0,True
mp-3771,MgTiO3,3.5295,"['Mg', 'O', 'Ti']",3,10,102.5186191467851,3.892898942273507,-3.3629366456666654,0.0,True
mp-1201988,MgTl2H12(SO7)2,5.3965,"['H', 'Mg', 'O', 'S', 'Tl']",5,62,666.1143117310967,3.6559916170079703,-1.5935677182795691,0.0,True
mp-1197665,MgTl2H12(SeO7)2,3.9844,"['H', 'Mg', 'O', 'Se', 'Tl']",5,62,767.7019017533806,3.5779411929714438,-1.3950596421404569,0.0,True
mp-556009,MgTlAs(H6O5)2,4.3811,"['As', 'H', 'Mg', 'O', 'Tl']",5,50,505.7563339279836,3.1237061029301363,-1.5008888638333338,0.0,True
mp-554894,MgTlP(H6O5)2,4.5212,"['H', 'Mg', 'O', 'P', 'Tl']",5,50,482.4004387660243,2.9723852378060265,-1.6546803429190482,0.0,True
mp-18875,MgWO4,3.6767,"['Mg', 'O', 'W']",3,12,131.64008058050916,6.865742069203465,-2.562331308333333,0.0,True
mp-2713981,MgZr(SO4)3,3.9888,"['Mg', 'O', 'S', 'Zr']",4,102,1539.565904493894,2.612635875694091,-2.419400671715686,0.0,True
mp-1222466,MgZr4(PO4)6,4.3009,"['Mg', 'O', 'P', 'Zr']",4,70,1037.8447886616707,3.0688700771790307,-3.198733590367348,0.0,True
mp-627380,Mn(ReO4)2,3.141,"['Mn', 'O', 'Re']",3,44,828.8700964022519,4.450279005804807,-2.2078037343573684,0.0,True
mp-19477,Mn2Al4Si5O18,3.907,"['Al', 'Mn', 'O', 'Si']",4,58,827.1448219279887,2.594640686382397,-3.1789881819262797,0.0,True
mp-1210788,Mn2Tl2(SO4)3,4.3732,"['Mn', 'O', 'S', 'Tl']",4,76,1119.2239315011136,4.788223385623824,-1.925438820790987,0.0,True
mp-560911,Mn3B7BrO13,4.13,"['B', 'Br', 'Mn', 'O']",4,96,963.431812112166,3.6428434363878734,-2.6207715336649904,0.0,True
mp-556656,Mn3B7ClO13,4.0465,"['B', 'Cl', 'Mn', 'O']",4,96,957.7135709470496,3.3563070024905657,-2.640723912831658,0.0,True
mp-23566,Mn3B7IO13,3.714,"['B', 'I', 'Mn', 'O']",4,96,974.9270862431952,3.920104153283458,-2.5862667072066565,0.0,True
mp-1204413,Mn3P4H12(NO8)2,3.7296999999999993,"['H', 'Mn', 'N', 'O', 'P']",5,74,766.2083747199671,2.5348116793781004,-1.8359613789828249,0.0,True
mp-1196132,Mn3P4H2(PbO8)2,3.4557,"['H', 'Mn', 'O', 'P', 'Pb']",5,54,693.8853353745591,4.600096571267442,-2.361025251846835,0.0,True
mp-19314,Mn4Be3Si3SO12,3.1083,"['Be', 'Mn', 'O', 'S', 'Si']",5,46,589.8842488908974,3.1252580948951603,-2.7607276414880064,0.0,True
mp-729046,Mn7P6(HO6)4,3.2095,"['H', 'Mn', 'O', 'P']",4,41,448.6086865617834,3.547644696805673,-2.3824864931310823,0.0,True
mp-16552,MnAg(PO3)3,3.0005000000000006,"['Ag', 'Mn', 'O', 'P']",4,224,3235.124804436622,3.282738096915167,-2.375846176501877,0.0,True
