material_id,formula,band_gap,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,e_total,e_electronic,e_ionic
mp-7744,LiSO3F,5.7916,3.0,16.0,13.0,8.666666666666666,2.555555555555556,8.0,1.0,93.0,92.0,73.83333333333333,24.277777777777786,87.0,6.941,32.065,25.124,17.667100533333333,5.243067377777777,15.9994,53.5,453.69,400.19,176.6583333333333,162.91111111111113,54.8,1.0,17.0,16.0,13.666666666666666,4.222222222222222,16.0,2.0,3.0,1.0,2.1666666666666665,0.2777777777777777,2.0,57.0,128.0,71.0,81.33333333333333,23.444444444444443,66.0,0.98,3.98,3.0,2.9766666666666666,0.7977777777777778,3.44,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,5.0,5.0,3.5,1.1666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,1.4444444444444446,6.0,0.0,1.0,1.0,0.1666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,1.5,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,9.105,25.786875,16.681874999999998,13.233784722216669,5.304212962955554,9.105,0.0,2.202,2.202,0.6953333333333332,0.9271111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,58.333333333333336,60.77777777777777,12.0,3.471185136667019,1.9811242766666675,1.4900608600003513
mp-552663,LiScAs2O7,3.4519,3.0,33.0,30.0,13.272727272727272,8.578512396694215,8.0,1.0,87.0,86.0,71.72727272727273,23.900826446280988,87.0,6.941,74.9216,67.9806,28.521446545454545,19.860867702479336,15.9994,54.8,1814.0,1759.2,439.2081818181819,489.2467768595042,54.8,1.0,16.0,15.0,13.272727272727272,4.099173553719008,16.0,2.0,4.0,2.0,2.5454545454545454,0.793388429752066,2.0,66.0,170.0,104.0,90.72727272727272,31.47107438016529,66.0,0.98,3.44,2.46,2.798181818181818,0.8168595041322313,3.44,1.0,2.0,1.0,1.9090909090909087,0.165289256198347,2.0,0.0,4.0,4.0,3.090909090909091,1.1570247933884297,4.0,0.0,10.0,10.0,1.9090909090909087,2.942148760330578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.909090909090909,2.942148760330579,6.0,0.0,1.0,1.0,0.0909090909090909,0.1652892561983471,0.0,0.0,3.0,3.0,1.818181818181818,0.6611570247933884,2.0,0.0,9.0,9.0,0.8181818181818182,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.727272727272727,1.2396694214876034,2.0,9.105,22.235,13.13,13.355757575754543,5.410055096414876,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,5.772727272727273e-07,1.049586776859504e-06,0.0,12.0,229.0,217.0,76.27272727272727,81.80165289256199,12.0,11.039036783333335,3.485180696666667,7.55385608666667
mp-5840,LiScO2,3.904,3.0,21.0,18.0,10.0,5.5,8.0,1.0,87.0,86.0,46.5,40.5,87.0,6.941,44.955912,38.014912,20.973928,11.990992,15.9994,54.8,1814.0,1759.2,594.3225,609.83875,54.8,1.0,16.0,15.0,9.0,7.0,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,170.0,104.0,107.5,41.5,66.0,0.98,3.44,2.46,2.305,1.135,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,9.105,22.235,13.13,14.259583333325,5.154583333324999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.5875e-06,2.3812500000000003e-06,0.0,12.0,229.0,217.0,111.75,99.75,12.0,25.496257790004194,4.256620896666668,21.239636893337522
mp-10517,LiScP2O7,4.7661,3.0,21.0,18.0,10.0,3.8181818181818175,8.0,1.0,87.0,86.0,71.54545454545455,23.83471074380165,87.0,6.941,44.955912,38.014912,20.530930545454545,8.238298975206611,15.9994,54.8,1814.0,1759.2,298.7172727272727,310.4401652892562,54.8,1.0,16.0,15.0,13.272727272727272,4.099173553719008,16.0,2.0,4.0,2.0,2.363636363636364,0.5289256198347108,2.0,66.0,170.0,104.0,88.54545454545455,28.694214876033055,66.0,0.98,3.44,2.46,2.8,0.8145454545454546,3.44,1.0,2.0,1.0,1.9090909090909087,0.165289256198347,2.0,0.0,4.0,4.0,3.090909090909091,1.1570247933884297,4.0,0.0,1.0,1.0,0.0909090909090909,0.1652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.090909090909091,1.1570247933884297,6.0,0.0,1.0,1.0,0.0909090909090909,0.1652892561983471,0.0,0.0,3.0,3.0,1.818181818181818,0.6611570247933884,2.0,0.0,9.0,9.0,0.8181818181818182,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.727272727272727,1.2396694214876034,2.0,9.105,22.5702380952,13.4652380952,13.42761904760909,5.501515151502479,9.105,0.0,1.625,1.625,0.2954545454545454,0.4834710743801653,0.0,0.0,6.35e-06,6.35e-06,5.772727272727273e-07,1.049586776859504e-06,0.0,2.0,229.0,227.0,46.45454545454545,60.01652892561984,12.0,7.4679528333333325,2.789394823333333,4.678558010000001
mp-3666,LiTaO3,3.7003,3.0,73.0,70.0,20.0,21.2,8.0,1.0,87.0,86.0,62.0,30.0,87.0,6.941,180.94788,174.00688,47.177416,53.5081856,15.9994,54.8,3290.0,3235.2,781.618,1003.3528,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,170.0,104.0,99.2,39.84,66.0,0.98,3.44,2.46,2.56,1.0559999999999998,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.48,0.0,1.0,19.0,18.0,7.6,4.56,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999995,2.0,9.105,18.12,9.015,12.40566666666,3.960799999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,38.09506762305082,5.240907903333336,32.85415971971748
mp-7020,LiYO2,4.108199999999999,3.0,39.0,36.0,14.5,12.25,8.0,1.0,87.0,86.0,46.75,40.25,87.0,6.941,88.90585,81.96485,31.9614125,28.47221875,15.9994,54.8,1799.0,1744.2,590.5725,604.21375,54.8,1.0,16.0,15.0,9.0,7.0,16.0,2.0,5.0,3.0,2.75,1.125,2.0,66.0,190.0,124.0,112.5,46.5,66.0,0.98,3.44,2.46,2.27,1.17,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,9.105,32.365,23.26,16.792083333325003,7.786458333337502,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,111.75,99.75,12.0,13.128490973333333,3.7181319699999995,9.410359003333333
mp-559934,LiZnPO4,4.13,3.0,30.0,27.0,11.428571428571429,6.326530612244897,8.0,1.0,87.0,86.0,71.57142857142857,20.897959183673468,87.0,6.941,65.38,58.43899999999999,23.898908857142857,13.873126938775508,15.9994,54.8,692.68,637.88,240.41,212.1257142857143,54.8,1.0,16.0,15.0,13.142857142857142,3.795918367346939,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,128.0,62.0,88.71428571428571,25.95918367346939,66.0,0.98,3.44,2.46,2.654285714285714,0.8979591836734695,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632657,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,6.0,1.7142857142857142,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,0.6938775510204083,2.0,9.105,22.5702380952,13.4652380952,12.7919387755,4.213644314857143,9.105,0.0,1.625,1.625,0.2321428571428571,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,67.57142857142857,82.24489795918369,12.0,5.822546053333333,2.66924729,3.1532987633333334
mp-30247,Mg(HO)2,4.1797,1.0,12.0,11.0,6.0,4.0,1.0,68.0,92.0,24.0,85.2,6.879999999999998,87.0,1.00794,24.305,23.29706,11.663936,8.5247968,1.00794,14.01,923.0,908.99,212.124,284.3503999999999,14.01,1.0,16.0,15.0,7.2,7.040000000000001,1.0,1.0,3.0,2.0,1.8,0.6399999999999999,1.0,31.0,141.0,110.0,67.0,29.6,31.0,1.31,3.44,2.13,2.518,0.7375999999999998,2.2,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2,2.24,1.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,1.0,6.615,22.89,16.275,10.866,4.809600000000001,6.615,0.0,7.853,7.853,3.1412,3.76944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,121.2,87.35999999999999,12.0,7.111142526686305,2.6078631966666665,4.503279330019638
mp-38322,Mg(IO3)2,3.4840000000000004,8.0,53.0,45.0,18.444444444444443,15.358024691358024,8.0,68.0,96.0,28.0,86.88888888888889,4.1975308641975335,87.0,15.9994,126.90447,110.90507,41.56781555555556,37.92740197530864,15.9994,54.8,923.0,868.2,225.05555555555557,227.0074074074074,54.8,2.0,17.0,15.0,14.666666666666666,2.8148148148148158,16.0,2.0,5.0,3.0,2.7777777777777777,1.037037037037037,2.0,66.0,141.0,75.0,90.55555555555556,32.74074074074073,66.0,1.31,3.44,2.13,3.03,0.5466666666666664,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.7777777777777777,0.8395061728395062,4.0,0.0,10.0,10.0,2.2222222222222223,3.4567901234567904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,9.105,43.015,33.91,18.172222222222224,12.08962962962963,9.105,0.0,1.062,1.062,0.236,0.3671111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,43.77777777777778,42.37037037037037,12.0,7.083063593333333,3.6051483166666674,3.477915276666667
mp-1541458,Mg(ReO4)2,4.3626000000000005,8.0,75.0,67.0,20.545454545454547,19.801652892561982,8.0,54.0,87.0,33.0,79.27272727272727,11.239669421487609,87.0,15.9994,186.207,170.2076,47.70129090909091,50.36571239669421,15.9994,54.8,3459.0,3404.2,752.6727272727272,1015.0876033057853,54.8,2.0,16.0,14.0,13.090909090909092,4.231404958677685,16.0,2.0,6.0,4.0,2.8181818181818183,1.1900826446280992,2.0,66.0,151.0,85.0,88.27272727272727,32.39669421487603,66.0,1.31,3.44,2.13,2.966363636363636,0.6889256198347109,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.909090909090909,1.586776859504132,4.0,0.0,5.0,5.0,0.9090909090909092,1.487603305785124,0.0,0.0,14.0,14.0,2.5454545454545454,4.1652892561983474,0.0,2.0,21.0,19.0,8.363636363636363,4.595041322314049,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4545454545454546,0.793388429752066,2.0,0.0,5.0,5.0,0.9090909090909092,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.363636363636364,0.9586776859504134,2.0,9.105,22.89,13.785,11.367272727272727,3.290578512396693,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,61.63636363636363,72.19834710743802,12.0,4.317768796871511,2.629128510812673,1.6886402860588383
mp-2895,Mg2SiO4,4.6395,8.0,14.0,6.0,10.0,2.2857142857142856,8.0,68.0,87.0,19.0,80.28571428571429,7.673469387755101,87.0,15.9994,28.0855,12.0861,20.099014285714283,4.685273469387754,15.9994,54.8,1687.0,1632.2,536.0285714285714,549.9755102040816,54.8,2.0,16.0,14.0,11.714285714285714,5.551020408163266,16.0,2.0,3.0,1.0,2.4285714285714284,0.4897959183673469,2.0,66.0,141.0,75.0,93.85714285714286,31.836734693877556,66.0,1.31,3.44,2.13,2.611428571428572,0.946938775510204,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.979591836734694,2.0,9.105,22.89,13.785,14.662857142857144,6.351836734693878,9.105,0.0,0.773,0.773,0.1104285714285714,0.1893061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,94.71428571428572,94.53061224489797,12.0,6.840693216666666,2.8951396999999996,3.945553516666667
mp-758196,Mg3(AsO4)2,3.0323,8.0,33.0,25.0,12.76923076923077,6.224852071005918,8.0,68.0,87.0,19.0,82.15384615384616,6.532544378698221,87.0,15.9994,74.9216,58.9222,26.98103076923077,14.750944378698224,15.9994,54.8,1090.0,1035.2,414.4153846153846,442.6035502958581,54.8,2.0,16.0,14.0,12.615384615384617,4.899408284023669,16.0,2.0,4.0,2.0,2.5384615384615383,0.6627218934911242,2.0,66.0,141.0,75.0,91.46153846153848,31.337278106508872,66.0,1.31,3.44,2.13,2.7546153846153847,0.843550295857988,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.923076923076923,1.3491124260355032,4.0,0.0,10.0,10.0,1.5384615384615383,2.603550295857988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,6.461538461538462,2.6272189349112427,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6923076923076923,0.7810650887573964,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6923076923076923,0.7810650887573964,2.0,9.105,22.89,13.785,14.296923076923076,6.390059171597633,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,77.6923076923077,80.85207100591717,12.0,9.378490396666665,3.1567120766666665,6.2217783199999985
mp-5005,Mg3(BO3)2,5.143,5.0,12.0,7.0,8.545454545454545,1.8842975206611567,8.0,68.0,87.0,19.0,79.0909090909091,8.62809917355372,87.0,10.811,24.305,13.494,17.32121818181818,3.809335537190081,15.9994,54.8,2348.0,2293.2,708.5272727272727,713.1570247933885,54.8,2.0,16.0,14.0,11.636363636363637,5.256198347107437,16.0,2.0,3.0,1.0,2.272727272727273,0.3966942148760332,2.0,66.0,141.0,75.0,89.72727272727273,27.96694214876033,66.0,1.31,3.44,2.13,2.6045454545454545,0.9114049586776858,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.363636363636364,1.7851239669421488,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.363636363636363,1.7851239669421488,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0909090909090908,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0909090909090908,2.0,7.1725,22.89,15.7175,12.51318181818182,5.660082644628099,9.105,0.0,1.524,1.524,0.2770909090909091,0.4534214876033058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,89.63636363636364,84.69421487603306,12.0,7.617927693333333,2.874959806666667,4.742967886666666
mp-14396,Mg3(PO4)2,5.106400000000001,8.0,15.0,7.0,10.0,2.4615384615384617,8.0,68.0,87.0,19.0,82.0,6.461538461538462,87.0,15.9994,30.973762,14.974362,20.219824923076924,5.194369136094675,15.9994,54.8,923.0,868.2,295.53846153846155,296.2934911242604,54.8,2.0,16.0,14.0,12.615384615384617,4.899408284023669,16.0,2.0,3.0,1.0,2.3846153846153846,0.4733727810650887,2.0,66.0,141.0,75.0,89.61538461538461,29.065088757396445,66.0,1.31,3.44,2.13,2.756153846153846,0.8416568047337277,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.923076923076923,1.3491124260355032,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.923076923076923,1.3491124260355027,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6923076923076923,0.7810650887573964,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6923076923076923,0.7810650887573964,2.0,9.105,22.89,13.785,14.357728937723078,6.464897154120711,9.105,0.0,1.625,1.625,0.25,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,52.46153846153846,65.32544378698225,12.0,5.5926600933333335,2.45955398,3.1331061133333336
mp-554542,Mg3B(OF)3,5.4165,5.0,12.0,7.0,9.2,1.6799999999999995,8.0,68.0,93.0,25.0,81.6,10.080000000000002,68.0,10.811,24.305,13.494,18.87194096,3.335712767999999,15.9994,53.5,2348.0,2294.5,544.1899999999999,588.048,53.5,2.0,17.0,15.0,11.8,5.88,2.0,2.0,3.0,1.0,2.3,0.4199999999999999,2.0,57.0,141.0,84.0,87.6,32.04,57.0,1.31,3.98,2.67,2.8229999999999995,1.0644,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.8,2.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4,1.0799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4,1.0799999999999998,0.0,7.1725,22.89,15.7175,13.228,5.797200000000001,9.105,0.0,1.97,1.97,0.7434000000000001,0.89208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,82.9,83.28,12.0,5.97569524667049,2.3420018033333334,3.6336934433371564
mp-17313,Mg3BeAl8O16,5.1747,4.0,13.0,9.0,9.714285714285714,2.3673469387755097,8.0,67.0,87.0,20.0,80.25,7.714285714285714,87.0,9.012182,26.9815386,17.9693566,19.7774961,5.086775121428572,15.9994,54.8,1560.0,1505.2,452.6271428571428,454.6595918367347,54.8,2.0,16.0,14.0,13.142857142857142,3.26530612244898,16.0,2.0,3.0,1.0,2.392857142857143,0.4770408163265306,2.0,66.0,141.0,75.0,90.82142857142856,28.36734693877551,66.0,1.31,3.44,2.13,2.6221428571428573,0.9346938775510204,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,7.89,22.89,15.0,12.645714285714288,4.386224489795919,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.265306122449,12.0,8.599604139999649,3.09580813,5.503796009999648
mp-24097,Mg3Si2H4O9,4.2476,1.0,14.0,13.0,7.777777777777778,3.012345679012346,8.0,68.0,92.0,24.0,83.94444444444444,6.635802469135803,87.0,1.00794,28.0855,27.07756,15.395131111111109,6.394307160493828,15.9994,14.01,1687.0,1672.99,371.7911111111111,476.0049382716049,54.8,1.0,16.0,15.0,10.11111111111111,6.753086419753086,16.0,1.0,3.0,2.0,2.055555555555556,0.5246913580246912,2.0,31.0,141.0,110.0,75.72222222222223,29.59876543209877,66.0,1.31,3.44,2.13,2.6383333333333336,0.8016666666666665,3.44,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,4.0,4.0,2.2222222222222223,1.7777777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,4.0,4.0,1.4444444444444444,1.123456790123457,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6666666666666667,0.8518518518518517,2.0,6.615,22.89,16.275,12.108611111111111,5.445216049382717,9.105,0.0,7.853,7.853,1.831,2.6764444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,106.66666666666669,94.66666666666669,12.0,5.483758800060297,2.5263014800000008,2.9574573200602963
