material_id,formula,band_gap,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-554790,Na4Ni5(P3O11)2,3.664400000000001,8.0,28.0,20.0,12.162162162162161,5.2008765522279035,8.0,2.0,87.0,85.0,73.64864864864865,18.910153396639885,87.0,15.9994,58.6934,42.693999999999996,24.952849976216214,11.07179579792549,15.9994,54.8,1728.0,1673.2,357.64540540540537,373.22547845142435,54.8,1.0,16.0,15.0,13.405405405405405,3.6026296566837104,16.0,2.0,4.0,2.0,2.5405405405405403,0.6428049671292915,2.0,66.0,166.0,100.0,91.29729729729729,30.08327246165084,66.0,0.93,3.44,2.51,2.759189189189189,0.8096128560993425,3.44,1.0,2.0,1.0,1.8918918918918919,0.19284149013878743,2.0,0.0,4.0,4.0,2.864864864864865,1.3937180423666908,4.0,0.0,8.0,8.0,1.0810810810810811,1.8699780861943025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.837837837837838,1.3177501826150475,6.0,0.0,1.0,1.0,0.10810810810810811,0.19284149013878743,0.0,0.0,3.0,3.0,1.6756756756756757,0.8151935719503287,2.0,0.0,2.0,2.0,0.2702702702702703,0.4674945215485756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.054054054054054,0.30679327976625265,2.0,9.105,29.2433333333,20.1383333333,13.629858429848648,6.275469059779109,9.105,0.0,1.625,1.625,0.2635135135135135,0.4415631848064281,0.0,0.0,0.5953947,0.5953947,0.08045874324324324,0.13917188020452886,0.0,2.0,229.0,227.0,62.62162162162162,79.85975164353543,12.0
mp-1194870,Na4NiP2O7F2,4.258,8.0,28.0,20.0,11.0,3.125,8.0,2.0,93.0,91.0,64.375,31.609375,87.0,15.9994,58.6934,42.693999999999996,22.66203797,6.74571691625,15.9994,53.5,1728.0,1674.5,271.0425,243.59781249999997,54.8,1.0,17.0,16.0,11.875,5.671875,16.0,2.0,4.0,2.0,2.5,0.5625,2.0,57.0,166.0,109.0,98.625,38.953125,66.0,0.93,3.98,3.05,2.628125,1.048359375,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,2.75,1.71875,4.0,0.0,8.0,8.0,0.5,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.0,2.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.375,0.953125,2.0,0.0,2.0,2.0,0.125,0.234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,29.2433333333,20.1383333333,15.973988095224998,8.283735119031249,9.105,0.0,1.97,1.97,0.44937499999999997,0.6740625,0.0,0.0,0.5953947,0.5953947,0.03721216875,0.06977281640625001,0.0,2.0,229.0,227.0,78.6875,93.4453125,12.0
mp-27579,Na4P2O7,4.416,8.0,15.0,7.0,10.0,2.1538461538461537,8.0,2.0,87.0,85.0,60.23076923076923,35.83431952662722,87.0,15.9994,30.973762,14.974362000000001,20.45403085538462,4.797294767337279,15.9994,54.8,370.87,316.07,192.43692307692305,148.22437869822485,54.8,1.0,16.0,15.0,11.23076923076923,6.29585798816568,16.0,2.0,3.0,1.0,2.4615384615384617,0.4970414201183432,2.0,66.0,166.0,100.0,103.07692307692308,39.92899408284024,66.0,0.93,3.44,2.51,2.4753846153846153,1.0388165680473374,3.44,1.0,2.0,1.0,1.6923076923076923,0.4260355029585799,2.0,0.0,4.0,4.0,2.6153846153846154,1.6094674556213016,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.3076923076923075,2.0355029585798814,6.0,0.0,1.0,1.0,0.3076923076923077,0.4260355029585799,0.0,0.0,3.0,3.0,1.5384615384615385,0.9467455621301775,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8461538461538463,0.5207100591715975,2.0,9.105,29.2433333333,20.1383333333,17.37298534796923,8.90398422088994,9.105,0.0,1.625,1.625,0.25,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,77.23076923076923,93.39644970414201,12.0
mp-555825,Na4Sc2Si4O13,4.6001,8.0,21.0,13.0,10.695652173913043,3.047258979206049,8.0,2.0,87.0,85.0,64.04347826086956,30.805293005671075,87.0,15.9994,44.955912,28.956511999999996,21.83500439652174,6.5967701873724005,15.9994,54.8,1814.0,1759.2,546.6034782608696,617.0764461247637,54.8,1.0,16.0,15.0,11.91304347826087,5.34593572778828,16.0,2.0,4.0,2.0,2.5217391304347827,0.5897920604914934,2.0,66.0,170.0,104.0,100.26086956521739,38.729678638941394,66.0,0.93,3.44,2.51,2.554782608695652,1.0006805293005672,3.44,1.0,2.0,1.0,1.826086956521739,0.28733459357277885,2.0,0.0,4.0,4.0,2.608695652173913,1.5727788279773158,4.0,0.0,1.0,1.0,0.08695652173913043,0.1587901701323251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.521739130434782,1.671077504725898,6.0,0.0,1.0,1.0,0.17391304347826086,0.2873345935727788,0.0,0.0,4.0,4.0,1.826086956521739,0.9527410207939507,2.0,0.0,9.0,9.0,0.782608695652174,1.4291115311909264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.782608695652174,1.5047258979206048,2.0,9.105,29.2433333333,20.1383333333,15.720362318834784,7.4782356647697545,9.105,0.0,0.773,0.773,0.13443478260869565,0.22210964083175802,0.0,0.0,6.35e-06,6.35e-06,5.521739130434783e-07,1.0083175803402648e-06,0.0,12.0,229.0,217.0,102.95652173913044,102.820415879017,12.0
mp-7500,Na4SiO4,3.2169,8.0,14.0,6.0,10.0,1.7777777777777777,8.0,2.0,87.0,85.0,48.22222222222222,41.08641975308642,2.0,15.9994,28.0855,12.0861,20.44913079111111,3.9553162587654325,15.9994,54.8,1687.0,1632.2,376.63111111111107,291.19308641975306,54.8,1.0,16.0,15.0,9.11111111111111,7.209876543209877,1.0,2.0,3.0,1.0,2.5555555555555554,0.4938271604938272,2.0,66.0,166.0,100.0,115.44444444444444,44.93827160493827,66.0,0.93,3.44,2.51,2.1533333333333333,1.1437037037037037,0.93,1.0,2.0,1.0,1.5555555555555556,0.4938271604938272,1.0,0.0,4.0,4.0,2.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5555555555555554,2.271604938271605,1.0,0.0,1.0,1.0,0.4444444444444444,0.4938271604938272,0.0,0.0,4.0,4.0,1.3333333333333333,1.1851851851851853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7777777777777777,0.691358024691358,1.0,9.105,29.2433333333,20.1383333333,19.314814814800002,9.075390946488888,9.105,0.0,0.773,0.773,0.08588888888888889,0.15269135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,132.33333333333334,106.96296296296296,12.0
mp-559519,Na4TiAs2O9,3.0631,8.0,33.0,25.0,12.75,6.21875,8.0,2.0,87.0,85.0,62.625,32.765625,87.0,15.9994,74.9216,58.9222,27.10399232,14.54977788,15.9994,54.8,1941.0,1886.2,381.10499999999996,372.21062499999994,54.8,1.0,16.0,15.0,11.375,6.109375,16.0,2.0,4.0,2.0,2.625,0.703125,2.0,66.0,166.0,100.0,103.5,42.1875,66.0,0.93,3.44,2.51,2.53625,1.01671875,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.625,1.640625,4.0,0.0,10.0,10.0,1.375,2.234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.75,2.59375,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.5,0.9375,2.0,0.0,8.0,8.0,0.5,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.25,0.90625,2.0,9.105,29.2433333333,20.1383333333,16.247395833325,8.035195312490625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.40833333333125e-06,2.6406249999960937e-06,0.0,12.0,229.0,217.0,96.875,95.484375,12.0
mp-14726,Na4TiO4,3.3237,8.0,22.0,14.0,10.88888888888889,2.567901234567901,8.0,2.0,87.0,85.0,44.333333333333336,37.92592592592593,2.0,15.9994,47.867,31.867599999999996,22.64707523555556,5.90904465382716,15.9994,54.8,1941.0,1886.2,404.8533333333333,341.3659259259259,54.8,1.0,16.0,15.0,8.0,7.111111111111111,1.0,2.0,4.0,2.0,2.6666666666666665,0.5925925925925927,2.0,66.0,166.0,100.0,120.88888888888889,48.79012345679012,66.0,0.93,3.44,2.51,2.1133333333333333,1.1792592592592592,0.93,1.0,2.0,1.0,1.5555555555555556,0.4938271604938272,1.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753088,0.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5555555555555554,2.271604938271605,1.0,0.0,1.0,1.0,0.4444444444444444,0.4938271604938272,0.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876544,0.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.2222222222222223,1.2839506172839508,1.0,9.105,29.2433333333,20.1383333333,18.898148148133334,9.195720164592593,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.5037037037e-06,4.451028806577778e-06,0.0,12.0,229.0,217.0,128.66666666666666,103.70370370370371,12.0
mp-19334,Na4WO5,3.3748,8.0,74.0,66.0,15.8,11.64,8.0,2.0,87.0,85.0,49.4,37.92,87.0,15.9994,183.84,167.8406,35.579607712,29.6520784576,15.9994,54.8,3695.0,3640.2,545.2479999999999,629.9504,54.8,1.0,16.0,15.0,9.0,7.0,16.0,2.0,6.0,4.0,2.8,0.8,2.0,66.0,166.0,100.0,115.6,49.6,66.0,0.93,3.44,2.51,2.3280000000000003,1.1183999999999998,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,4.0,4.0,0.4,0.72,0.0,0.0,14.0,14.0,1.4,2.52,0.0,1.0,20.0,19.0,5.4,3.5200000000000005,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,0.8,2.0,9.105,29.2433333333,20.1383333333,17.854833333320002,9.110799999984,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0
mp-6150,Na4Zr2(SiO4)3,4.321199999999999,8.0,40.0,32.0,12.476190476190476,5.678004535147393,8.0,2.0,87.0,85.0,65.42857142857143,28.24489795918367,87.0,15.9994,91.224,75.22460000000001,26.221732243809523,12.91388940770975,15.9994,54.8,2128.0,2073.2,545.6228571428571,627.512925170068,54.8,1.0,16.0,15.0,11.714285714285714,5.551020408163266,16.0,2.0,5.0,3.0,2.619047619047619,0.7074829931972789,2.0,66.0,175.0,109.0,101.85714285714286,40.97959183673469,66.0,0.93,3.44,2.51,2.540952380952381,1.0274829931972789,3.44,1.0,2.0,1.0,1.8095238095238095,0.30839002267573695,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,2.0,2.0,0.19047619047619047,0.34467120181405897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.571428571428571,1.6326530612244898,6.0,0.0,1.0,1.0,0.19047619047619047,0.30839002267573695,0.0,0.0,4.0,4.0,1.7142857142857142,0.979591836734694,2.0,0.0,8.0,8.0,0.7619047619047619,1.3786848072562359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.6666666666666665,1.396825396825397,2.0,9.105,29.2433333333,20.1383333333,15.902063492057142,7.768072562351021,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,101.38095238095238,102.14965986394557,12.0
mp-560843,Na4Zr2Ti(CO4)4,3.1442000000000005,6.0,40.0,34.0,11.037037037037036,5.102880658436214,8.0,2.0,87.0,85.0,68.11111111111111,25.020576131687243,87.0,12.0107,91.224,79.2133,23.19656581925926,11.905577966090535,15.9994,54.8,3823.0,3768.2,883.3066666666666,1133.766913580247,54.8,1.0,16.0,15.0,12.148148148148149,5.113854595336077,16.0,2.0,5.0,3.0,2.4444444444444446,0.6584362139917695,2.0,66.0,175.0,109.0,93.85185185185185,38.299039780521255,66.0,0.93,3.44,2.51,2.7096296296296294,0.8656241426611797,3.44,1.0,2.0,1.0,1.8518518518518519,0.252400548696845,2.0,0.0,4.0,4.0,2.6666666666666665,1.580246913580247,4.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.7407407407407405,1.4924554183813443,6.0,0.0,1.0,1.0,0.14814814814814814,0.252400548696845,0.0,0.0,4.0,4.0,1.7777777777777777,0.9218106995884774,2.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.814814814814815,1.5034293552812072,2.0,5.64,29.2433333333,23.6033333333,12.899753086414815,6.64852309098491,9.105,0.0,4.496,4.496,0.6660740740740742,1.1347928669410152,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.345679012333334e-07,1.6073159579308645e-06,0.0,12.0,229.0,217.0,91.33333333333333,94.0246913580247,12.0
mp-555488,Na5AlP2(O4F)2,4.6654,8.0,15.0,7.0,10.0,2.0,8.0,2.0,93.0,91.0,62.833333333333336,33.7962962962963,87.0,15.9994,30.973762,14.974362000000001,20.54832863333333,4.387919992592592,15.9994,53.5,933.47,879.97,220.43444444444444,184.32716049382717,54.8,1.0,17.0,16.0,11.666666666666666,5.9259259259259265,16.0,2.0,3.0,1.0,2.4444444444444446,0.4938271604938272,2.0,57.0,166.0,109.0,100.38888888888889,40.20987654320988,66.0,0.93,3.98,3.05,2.562222222222222,1.0953086419753086,3.44,1.0,2.0,1.0,1.7222222222222223,0.4012345679012345,2.0,0.0,5.0,5.0,2.7222222222222223,1.7037037037037035,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.444444444444445,2.074074074074074,6.0,0.0,1.0,1.0,0.2777777777777778,0.4012345679012346,0.0,0.0,5.0,5.0,1.6111111111111112,1.0308641975308641,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8888888888888888,0.6913580246913581,2.0,9.105,29.2433333333,20.1383333333,16.67178571427222,8.294960317443827,9.105,0.0,1.97,1.97,0.39944444444444444,0.621358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,83.33333333333333,96.66666666666669,12.0
mp-1197581,Na5B(SO4)4,5.1366,5.0,16.0,11.0,9.692307692307692,2.4437869822485205,8.0,2.0,88.0,86.0,70.23076923076923,26.24260355029586,87.0,10.811,32.065,21.253999999999998,19.615778707692307,5.128218310059172,15.9994,54.8,2348.0,2293.2,255.09961538461542,246.52260355029588,54.8,1.0,16.0,15.0,13.0,4.615384615384615,16.0,2.0,3.0,1.0,2.3461538461538463,0.45266272189349116,2.0,66.0,166.0,100.0,91.92307692307692,32.514792899408285,66.0,0.93,3.44,2.51,2.771153846153846,0.8231952662721894,3.44,1.0,2.0,1.0,1.8076923076923077,0.3106508875739645,2.0,0.0,4.0,4.0,3.1153846153846154,1.3609467455621302,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.923076923076923,1.6568047337278105,6.0,0.0,1.0,1.0,0.19230769230769232,0.3106508875739645,0.0,0.0,5.0,5.0,1.7307692307692308,0.665680473372781,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.9230769230769231,0.35502958579881655,2.0,7.1725,29.2433333333,22.0708333333,15.469871794865385,8.47194773174704,9.105,0.0,2.202,2.202,0.3973846153846154,0.6419289940828403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,68.57692307692308,69.63313609467455,12.0
mp-557836,Na5B2P3O13,5.0787,5.0,15.0,10.0,9.304347826086957,2.2230623818525523,8.0,2.0,87.0,85.0,66.69565217391305,28.128544423440452,87.0,10.811,30.973762,20.162762,19.021057930434782,4.84362338752363,15.9994,54.8,2348.0,2293.2,357.1586956521739,352.1947069943289,54.8,1.0,16.0,15.0,12.347826086956522,4.933837429111532,16.0,2.0,3.0,1.0,2.347826086956522,0.45368620037807184,2.0,66.0,166.0,100.0,94.65217391304348,34.241965973534974,66.0,0.93,3.44,2.51,2.609565217391304,0.9387523629489604,3.44,1.0,2.0,1.0,1.7826086956521738,0.3402646502835539,2.0,0.0,4.0,4.0,2.739130434782609,1.493383742911153,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.521739130434782,1.795841209829868,6.0,0.0,1.0,1.0,0.21739130434782608,0.3402646502835539,0.0,0.0,5.0,5.0,1.9565217391304348,0.8506616257088847,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.1739130434782608,0.7069943289224953,2.0,7.1725,29.2433333333,22.0708333333,15.071190476178261,8.118074534145558,9.105,0.0,1.625,1.625,0.34447826086956523,0.5391833648393195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,71.26086956521739,85.0586011342155,12.0
mp-560658,Na5Bi2As5O18,3.1755000000000004,8.0,83.0,75.0,17.666666666666668,13.822222222222223,8.0,2.0,87.0,85.0,72.26666666666667,23.422222222222224,87.0,15.9994,208.9804,192.981,39.85022821333334,34.241146833777776,15.9994,54.8,1090.0,1035.2,312.65166666666664,309.42199999999997,54.8,1.0,16.0,15.0,13.266666666666667,4.088888888888888,16.0,2.0,6.0,4.0,2.7666666666666666,0.92,2.0,66.0,166.0,100.0,96.96666666666667,37.160000000000004,66.0,0.93,3.44,2.51,2.717,0.8675999999999999,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,3.1,1.0799999999999998,4.0,0.0,10.0,10.0,2.3333333333333335,3.5777777777777775,0.0,0.0,14.0,14.0,0.9333333333333333,1.7422222222222221,0.0,1.0,29.0,28.0,8.2,5.04,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,3.0,3.0,1.9,0.6333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.066666666666667,0.43555555555555564,2.0,9.105,32.95,23.845000000000002,16.22938888888333,8.54926666666,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,73.83333333333333,82.44444444444444,12.0
mp-559777,Na5Ca2Al(PO4)4,4.6496,8.0,20.0,12.0,10.571428571428571,2.9387755102040813,8.0,2.0,87.0,85.0,65.03571428571429,30.803571428571423,87.0,15.9994,40.078,24.0786,21.498994035714286,6.285250326530614,15.9994,54.8,1115.0,1060.2,255.85071428571428,229.77224489795915,54.8,1.0,16.0,15.0,12.071428571428571,5.392857142857143,16.0,2.0,4.0,2.0,2.5,0.5714285714285714,2.0,66.0,176.0,110.0,99.53571428571429,38.3265306122449,66.0,0.93,3.44,2.51,2.573571428571429,0.9902040816326529,3.44,1.0,2.0,1.0,1.8214285714285714,0.29336734693877553,2.0,0.0,4.0,4.0,2.75,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.571428571428571,1.7551020408163267,6.0,0.0,1.0,1.0,0.17857142857142858,0.2933673469387755,0.0,0.0,5.0,5.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.9285714285714286,0.6071428571428571,2.0,9.105,37.77,28.665000000000003,16.935629251689285,8.981835519908419,9.105,0.0,1.625,1.625,0.23214285714285715,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,72.14285714285714,88.77551020408164,12.0
mp-559615,Na5CrP2(O4F)2,3.1625,8.0,24.0,16.0,10.61111111111111,2.6790123456790123,8.0,2.0,93.0,91.0,61.5,34.44444444444444,87.0,15.9994,51.9961,35.9967,21.93802648888889,5.932028720987655,15.9994,53.5,2180.0,2126.5,289.6861111111111,261.2734567901235,54.8,1.0,17.0,16.0,11.277777777777779,6.296296296296296,16.0,2.0,4.0,2.0,2.5,0.5555555555555556,2.0,57.0,166.0,109.0,101.38888888888889,41.32098765432099,66.0,0.93,3.98,3.05,2.565,1.092222222222222,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,2.6666666666666665,1.7777777777777777,4.0,0.0,5.0,5.0,0.2777777777777778,0.5246913580246914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.611111111111111,2.006172839506173,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.3333333333333333,0.9629629629629629,2.0,0.0,5.0,5.0,0.2777777777777778,0.5246913580246914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.9444444444444444,0.7345679012345679,2.0,9.105,29.2433333333,20.1383333333,16.377896825383335,8.523540564357408,9.105,0.0,1.97,1.97,0.39944444444444444,0.621358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,83.55555555555556,96.96296296296296,12.0
mp-1192543,Na5Dy4Si4O16F,4.7513,8.0,66.0,58.0,17.066666666666666,13.04888888888889,8.0,2.0,93.0,91.0,64.36666666666666,29.686666666666667,87.0,15.9994,162.5,146.5006,38.40932165333333,33.090847559111104,15.9994,53.5,1687.0,1633.5,542.4216666666666,609.9084444444444,54.8,1.0,17.0,16.0,11.533333333333333,5.786666666666666,16.0,2.0,6.0,4.0,2.8333333333333335,0.9444444444444444,2.0,57.0,192.0,135.0,105.16666666666667,44.988888888888894,66.0,0.93,3.98,3.05,2.5383333333333336,1.0578888888888889,3.44,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,5.0,5.0,2.566666666666667,1.691111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.3333333333333333,2.311111111111111,0.0,1.0,12.0,11.0,5.733333333333333,2.04,6.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,4.0,4.0,1.6333333333333333,1.0222222222222221,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5333333333333333,0.9244444444444446,0.0,1.0,4.0,3.0,2.3333333333333335,0.888888888888889,2.0,9.105,31.24,22.134999999999998,16.944138888883334,8.844190740734446,9.105,0.0,1.97,1.97,0.16873333333333335,0.28122222222222226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,101.2,100.89333333333335,12.0
